valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo
0.93,2022,0.256,Arijit Singh,0.867,199008,0.61,FALSE,o8okqb,0.03,11,0.178,-3.05,0,Tum Hi Ho,59,0.043,112.18
0.42,2020,0.654,Atif Aslam,0.845,287053,0.69,FALSE,bwea53,0.03,8,0.099,-6.42,0,DJ Waley Babu,78,0.075,103.23
0.66,2024,0.384,Badshah,0.471,299508,0.851,FALSE,tpfvx5,0.088,11,0.284,-6.94,0,Channa Mereya,99,0.058,136.13
0.32,2019,0.604,The Weeknd,0.608,269699,0.718,FALSE,zgglyf,0.1,0,0.14,-6.02,1,Can't Feel My Face,72,0.054,115.12
0.42,2014,0.375,Ed Sheeran,0.893,206406,0.878,FALSE,2h4365,0.022,6,0.107,-2.98,1,Bad Guy,80,0.023,127.07
0.6,2013,0.782,Neha Kakkar,0.425,195443,0.693,FALSE,zcdmjz,0.063,6,0.134,-4.86,1,Bekhayali,82,0.051,136.53
0.64,2020,0.495,Dua Lipa,0.818,244926,0.505,FALSE,3tibkp,0.098,1,0.257,-7.14,1,Viva La Vida,62,0.039,118.16
0.45,2012,0.315,Shreya Ghoshal,0.842,218004,0.615,FALSE,ozrl11,0.071,5,0.159,-2.75,1,Main Rahoon Ya Na Rahoon,74,0.062,82.9
0.93,2018,0.131,Arijit Singh,0.539,226180,0.704,FALSE,1fdyvr,0.014,9,0.21,-8.24,0,Channa Mereya,94,0.032,104.61
0.61,2023,0.5,Dua Lipa,0.578,215511,0.85,FALSE,3uql2g,0.102,8,0.153,-4.76,0,Bad Guy,98,0.088,121.77
0.22,2025,0.623,The Weeknd,0.761,214272,0.428,FALSE,s2h57u,0.011,1,0.165,-7.61,1,Believer,65,0.086,97.06
0.34,2024,0.481,Dhvani Bhanushali,0.539,188372,0.458,FALSE,cxnthr,0.136,3,0.145,-3.69,1,Tum Hi Ho,99,0.022,77.45
0.31,2018,0.637,Atif Aslam,0.594,253811,0.773,FALSE,t1vec6,0.096,3,0.059,-9.49,0,Channa Mereya,97,0.081,137.65
0.75,2015,0.546,Billie Eilish,0.704,210136,0.649,FALSE,1ie1so,0.09,1,0.095,-3.02,0,Hello,94,0.079,122.68
0.94,2023,0.062,Coldplay,0.723,227464,0.476,FALSE,4lrfcm,0.092,11,0.096,-8.12,1,Uptown Funk,61,0.061,107.66
0.37,2014,0.089,Kishore Kumar,0.436,272154,0.55,FALSE,nwlrz6,0.055,8,0.142,-9.97,0,DJ Waley Babu,61,0.094,118
0.62,2020,0.628,Dua Lipa,0.85,274660,0.763,FALSE,186vd0,0.034,4,0.254,-7.92,0,Girls Like You,64,0.09,77.98
0.36,2017,0.543,Lata Mangeshkar,0.517,207660,0.686,FALSE,w88y2r,0.095,1,0.199,-9.78,1,Tera Ban Jaunga,83,0.066,73.26
0.9,2023,0.678,Imagine Dragons,0.592,229943,0.885,FALSE,fh35q9,0.13,8,0.069,-2.85,0,Viva La Vida,54,0.034,125.49
0.53,2018,0.716,Maroon 5,0.8,229725,0.803,FALSE,571fh6,0.112,3,0.2,-3.17,1,Thinking Out Loud,82,0.023,104.77
0.33,2017,0.276,Badshah,0.601,211315,0.421,FALSE,wt46b7,0.061,8,0.079,-4.35,1,Tera Ban Jaunga,74,0.097,119.03
0.26,2016,0.228,Lata Mangeshkar,0.425,277185,0.49,FALSE,y0yrt9,0.144,3,0.249,-6.92,0,Tum Hi Ho,79,0.09,122.95
0.15,2015,0.121,Adele,0.553,267641,0.834,TRUE,o0ir5j,0.128,5,0.065,-5.39,0,Levitating,60,0.037,107.66
0.3,2014,0.73,Coldplay,0.778,266928,0.577,FALSE,9q95ux,0.101,10,0.057,-5.85,0,Uptown Funk,68,0.033,128.58
0.71,2013,0.369,Armaan Malik,0.578,235991,0.767,FALSE,96dxgf,0.068,10,0.158,-3.26,0,Tum Hi Ho,69,0.02,114.13
0.34,2017,0.057,Imagine Dragons,0.712,245067,0.644,FALSE,q9cz6q,0.025,10,0.052,-9.19,0,Can't Feel My Face,57,0.029,93.65
0.19,2013,0.769,Arijit Singh,0.752,223956,0.455,FALSE,1nefo6,0.069,0,0.139,-7.54,1,Kala Chashma,62,0.046,81.6
0.48,2014,0.171,Armaan Malik,0.544,190441,0.64,FALSE,5b6grb,0.052,4,0.222,-8.51,1,Vaaste,73,0.052,106.98
0.33,2017,0.165,Shreya Ghoshal,0.857,236497,0.776,FALSE,do0lz0,0.02,9,0.124,-9.04,0,Tum Hi Ho,93,0.034,101.05
0.25,2014,0.576,Dua Lipa,0.633,233512,0.811,FALSE,2wzvuf,0.061,5,0.058,-3.86,0,Levitating,67,0.078,79.66
0.38,2016,0.181,The Weeknd,0.877,265420,0.661,FALSE,nligpe,0.074,11,0.158,-8.39,0,Girls Like You,81,0.036,117.87
0.39,2019,0.591,Arijit Singh,0.757,215841,0.779,FALSE,1zgt75,0.049,1,0.199,-2.05,0,Vaaste,73,0.051,83.29
0.34,2017,0.222,Neha Kakkar,0.676,248735,0.401,TRUE,yelrq1,0.08,0,0.086,-8.11,1,Tujhe Kitna Chahne Lage,91,0.088,75.11
0.38,2019,0.573,Kishore Kumar,0.661,194387,0.798,FALSE,15v5rh,0.074,4,0.08,-2.32,1,Channa Mereya,58,0.076,81.47
0.11,2016,0.443,Badshah,0.871,190510,0.784,FALSE,cm0esu,0.137,2,0.224,-4.77,0,DJ Waley Babu,64,0.049,102.75
0.9,2013,0.584,Kishore Kumar,0.497,185447,0.775,FALSE,acnq62,0.114,11,0.117,-5.62,0,Kala Chashma,88,0.1,107.08
0.75,2013,0.797,Ed Sheeran,0.65,180029,0.683,FALSE,651tlp,0.117,1,0.112,-4.36,0,Viva La Vida,94,0.1,132.25
0.41,2014,0.738,Lata Mangeshkar,0.577,272858,0.726,FALSE,7jvq81,0.024,5,0.098,-5.33,1,Bekhayali,84,0.078,138.05
0.19,2018,0.597,Imagine Dragons,0.814,263175,0.621,FALSE,3p3g8y,0.137,7,0.234,-4.57,1,Anti-Hero,79,0.072,88.78
0.78,2023,0.428,Arijit Singh,0.839,204357,0.578,FALSE,rmc2h5,0.087,5,0.219,-7.74,1,Tum Hi Ho,95,0.048,120.42
0.47,2024,0.317,Sunidhi Chauhan,0.823,269853,0.696,TRUE,957t3v,0.133,6,0.14,-8.36,0,DJ Waley Babu,65,0.093,105.98
0.3,2021,0.703,Coldplay,0.688,240461,0.794,FALSE,rveej6,0.056,7,0.29,-3.49,1,Hello,80,0.096,100.48
0.45,2024,0.432,Badshah,0.608,246498,0.56,TRUE,nctfdw,0.014,11,0.079,-5.88,0,Vaaste,93,0.092,87.4
0.88,2017,0.45,Atif Aslam,0.552,282622,0.694,FALSE,0rnj5e,0.038,9,0.28,-3.27,0,Bekhayali,97,0.025,97.14
0.49,2021,0.096,Dua Lipa,0.578,200820,0.436,FALSE,w5iexz,0.038,1,0.132,-9.91,1,Thinking Out Loud,78,0.037,75.65
0.18,2017,0.358,Imagine Dragons,0.869,228330,0.683,FALSE,qr2xg4,0.075,1,0.077,-2.05,0,Can't Feel My Face,56,0.03,107.6
0.29,2020,0.529,Lata Mangeshkar,0.497,233191,0.503,FALSE,tik1zx,0.099,3,0.094,-2.18,1,Kala Chashma,97,0.028,102.01
0.76,2014,0.479,Badshah,0.44,202616,0.592,FALSE,b10hys,0.015,3,0.099,-9.76,1,Dilbar,62,0.024,115.49
0.87,2019,0.078,Taylor Swift,0.861,184647,0.734,FALSE,fdtenc,0.148,2,0.169,-9.95,1,Girls Like You,87,0.058,105.35
0.67,2021,0.516,Armaan Malik,0.725,245691,0.779,FALSE,87fs3s,0.019,0,0.173,-2.02,0,Channa Mereya,89,0.053,90.56
0.46,2014,0.36,Sunidhi Chauhan,0.639,236993,0.807,FALSE,5yuo3n,0.014,3,0.193,-5.89,1,Tum Hi Ho,53,0.091,111.6
0.28,2022,0.252,Arijit Singh,0.676,200998,0.664,FALSE,zcvri2,0.057,6,0.284,-5.73,1,Main Rahoon Ya Na Rahoon,57,0.027,122.94
0.95,2017,0.699,Dhvani Bhanushali,0.884,290657,0.887,FALSE,2nx5mr,0.015,5,0.18,-7.47,0,Vaaste,97,0.035,96.54
0.77,2024,0.079,Imagine Dragons,0.81,184525,0.431,FALSE,txvi91,0.146,4,0.06,-2.44,1,Bad Guy,84,0.08,100.75
0.17,2020,0.283,Imagine Dragons,0.409,217753,0.608,FALSE,5ot7g1,0.014,2,0.21,-7.85,1,Viva La Vida,69,0.096,82.73
0.36,2019,0.352,Shreya Ghoshal,0.532,293962,0.612,FALSE,s1mcin,0.05,5,0.164,-7.19,1,Kala Chashma,97,0.083,120.65
0.32,2018,0.724,Maroon 5,0.769,255921,0.575,FALSE,0datda,0.095,10,0.2,-6.32,0,Levitating,60,0.079,102.03
0.78,2025,0.218,Coldplay,0.749,213196,0.446,FALSE,do0f6g,0.136,2,0.263,-6.27,0,Uptown Funk,92,0.074,80.01
0.26,2021,0.604,Imagine Dragons,0.532,202858,0.725,FALSE,nkmjoh,0.149,1,0.098,-2.46,1,Levitating,90,0.055,86.31
0.32,2020,0.755,Arijit Singh,0.652,284426,0.848,FALSE,46fq7t,0.101,10,0.134,-7.08,0,Tera Ban Jaunga,85,0.068,83.65
0.36,2024,0.288,The Weeknd,0.786,194845,0.66,TRUE,h9kjq9,0.074,9,0.139,-4.77,1,Bad Guy,85,0.058,71.03
0.11,2024,0.71,Dua Lipa,0.672,241747,0.607,TRUE,6xtkba,0.127,2,0.231,-4.83,1,Thinking Out Loud,80,0.098,103.17
0.21,2024,0.586,Kishore Kumar,0.889,285616,0.402,FALSE,30kfvz,0.087,7,0.124,-5.63,1,Tujhe Kitna Chahne Lage,98,0.023,136.14
0.27,2015,0.303,Neha Kakkar,0.699,234653,0.655,TRUE,0mhl2s,0.036,3,0.077,-5.66,0,Tujhe Kitna Chahne Lage,79,0.041,91.28
0.78,2021,0.196,The Weeknd,0.811,202805,0.527,FALSE,suaokw,0.017,6,0.262,-4.77,0,Hello,65,0.088,125.37
0.83,2022,0.552,Lata Mangeshkar,0.723,278729,0.659,TRUE,chah6w,0.068,0,0.088,-5.95,1,Vaaste,88,0.074,102.58
0.64,2018,0.283,Dhvani Bhanushali,0.846,289911,0.725,FALSE,1xg5jm,0.076,10,0.126,-3.16,0,Main Rahoon Ya Na Rahoon,73,0.024,91.36
0.64,2015,0.373,Kishore Kumar,0.641,209919,0.664,FALSE,dhstmn,0.15,9,0.147,-6.53,1,Kala Chashma,94,0.041,136.75
0.63,2019,0.117,Adele,0.628,187583,0.836,FALSE,lzx5t0,0.028,9,0.171,-5.01,0,Thinking Out Loud,82,0.09,86.43
0.77,2022,0.236,Arijit Singh,0.431,195755,0.74,TRUE,hyd9v4,0.043,5,0.192,-6.73,0,Tujhe Kitna Chahne Lage,70,0.063,111.07
0.66,2012,0.359,Imagine Dragons,0.578,261789,0.801,FALSE,relo7l,0.101,8,0.158,-7.1,1,Uptown Funk,92,0.088,77.16
0.29,2022,0.553,Armaan Malik,0.493,266435,0.593,FALSE,wrc1r2,0.022,1,0.153,-3.89,0,Tera Ban Jaunga,78,0.028,89.35
0.65,2012,0.145,Adele,0.713,257573,0.84,FALSE,qw552d,0.023,7,0.151,-8,0,Uptown Funk,79,0.038,133.09
0.22,2017,0.637,Arijit Singh,0.488,243989,0.867,FALSE,58ai5p,0.022,0,0.257,-8.81,0,Kala Chashma,55,0.031,82.95
0.32,2023,0.496,Atif Aslam,0.885,196469,0.691,FALSE,35wp3m,0.024,9,0.071,-3.73,0,Main Rahoon Ya Na Rahoon,87,0.04,138.4
0.76,2022,0.321,Adele,0.719,205255,0.545,FALSE,48qe8d,0.077,0,0.075,-6.77,1,Girls Like You,92,0.074,130.65
0.23,2013,0.084,Dua Lipa,0.726,239944,0.699,FALSE,sen3dt,0.111,2,0.231,-2.43,1,Uptown Funk,81,0.063,93.69
0.71,2021,0.785,Atif Aslam,0.885,261454,0.786,FALSE,ea0j7a,0.032,1,0.061,-4.58,0,Kala Chashma,72,0.094,126.2
0.19,2024,0.121,Neha Kakkar,0.604,261342,0.594,FALSE,bo7san,0.117,7,0.134,-3.31,0,Vaaste,97,0.062,78.8
0.9,2025,0.302,Shreya Ghoshal,0.586,246130,0.451,FALSE,wb5sfw,0.037,11,0.116,-8.78,0,Dilbar,87,0.066,76.37
0.61,2024,0.131,Neha Kakkar,0.432,297744,0.445,FALSE,ulz5te,0.124,9,0.197,-8.41,1,Channa Mereya,54,0.066,81.2
0.71,2013,0.23,Coldplay,0.71,270296,0.775,FALSE,mf7iti,0.088,10,0.202,-7.24,0,Levitating,87,0.09,124.35
0.69,2023,0.112,Atif Aslam,0.684,282830,0.67,FALSE,r61s7o,0.09,4,0.177,-7.05,0,DJ Waley Babu,56,0.077,100.12
0.69,2017,0.491,Badshah,0.646,223662,0.777,FALSE,3tjp9d,0.031,7,0.167,-8.23,1,Channa Mereya,61,0.1,101.11
0.19,2023,0.088,Badshah,0.622,261994,0.738,FALSE,dmk7a8,0.074,8,0.062,-3.96,1,Vaaste,71,0.095,92.79
0.38,2017,0.337,Ed Sheeran,0.751,283945,0.9,FALSE,re9eht,0.093,2,0.196,-6.14,0,Anti-Hero,74,0.042,107.71
0.87,2015,0.196,Badshah,0.523,205717,0.822,FALSE,cm96ut,0.118,11,0.138,-6.43,1,Tujhe Kitna Chahne Lage,85,0.044,84.91
0.28,2023,0.666,Badshah,0.88,218386,0.622,TRUE,0e8ksn,0.147,1,0.184,-6.11,1,Tera Ban Jaunga,53,0.037,81.02
0.66,2014,0.135,Badshah,0.874,226955,0.49,FALSE,67uhw7,0.012,10,0.273,-9.45,0,Tum Hi Ho,51,0.078,79.19
0.75,2025,0.387,Adele,0.551,267109,0.623,TRUE,27qhop,0.078,3,0.271,-2.68,0,Levitating,56,0.033,120.72
0.69,2018,0.537,Lata Mangeshkar,0.601,274080,0.669,FALSE,2iddo4,0.099,5,0.174,-5.61,1,DJ Waley Babu,51,0.056,130.52
0.93,2016,0.112,Armaan Malik,0.885,271706,0.551,TRUE,w6rfbk,0.137,8,0.071,-4.26,1,Tera Ban Jaunga,90,0.075,124.57
0.84,2018,0.365,Maroon 5,0.422,192515,0.746,FALSE,0i1j5u,0.082,8,0.098,-3.14,1,Believer,56,0.063,126.38
0.82,2023,0.085,Adele,0.452,296742,0.792,FALSE,ej4woc,0.106,9,0.068,-4.19,0,Can't Feel My Face,97,0.087,83
0.54,2025,0.652,Kishore Kumar,0.691,207265,0.445,FALSE,xs7dc7,0.06,0,0.179,-6.28,1,Dilbar,95,0.033,134.83
0.18,2016,0.177,Kishore Kumar,0.699,250558,0.75,TRUE,tl360t,0.002,5,0.169,-8.82,0,DJ Waley Babu,84,0.099,121.12
0.14,2023,0.561,Shreya Ghoshal,0.467,237409,0.534,FALSE,1nwl1j,0.06,10,0.143,-6.36,1,Tujhe Kitna Chahne Lage,78,0.031,73.36
0.29,2014,0.108,Coldplay,0.665,258598,0.534,FALSE,p1l76t,0.061,10,0.27,-9.99,0,Anti-Hero,96,0.098,96.54
0.17,2019,0.491,Dua Lipa,0.711,231922,0.813,FALSE,cezgrm,0.015,2,0.261,-9.62,0,Girls Like You,94,0.038,80.13
0.56,2017,0.341,Armaan Malik,0.57,232681,0.615,FALSE,rgyu7w,0.042,8,0.188,-5,0,Vaaste,67,0.08,105.37
0.93,2023,0.49,Lata Mangeshkar,0.503,203445,0.586,FALSE,lpluku,0.1,9,0.073,-6.17,0,Kala Chashma,82,0.021,75.98
0.94,2012,0.388,Dhvani Bhanushali,0.886,186175,0.813,FALSE,urhsu8,0.009,3,0.267,-9.94,0,DJ Waley Babu,79,0.058,75.94
0.92,2014,0.184,Bruno Mars,0.708,207260,0.688,TRUE,rbixfe,0.012,0,0.207,-5.75,1,Levitating,57,0.039,122.87
0.62,2021,0.416,Bruno Mars,0.501,216222,0.806,FALSE,glt6dt,0.079,1,0.164,-5.06,1,Uptown Funk,51,0.056,87.21
0.91,2021,0.161,Sunidhi Chauhan,0.577,290671,0.717,TRUE,ohw63w,0.035,8,0.114,-7.53,1,Kala Chashma,92,0.072,134.63
0.79,2021,0.651,Coldplay,0.771,267107,0.872,FALSE,3pion5,0.145,8,0.07,-2.04,0,Hello,84,0.063,75.54
0.92,2015,0.245,Adele,0.817,234164,0.817,FALSE,m6i7mw,0.067,7,0.115,-6.31,0,Uptown Funk,67,0.046,106.88
0.9,2021,0.266,Badshah,0.583,195982,0.539,FALSE,n261n1,0.135,4,0.133,-8.61,0,DJ Waley Babu,92,0.095,123.53
0.41,2016,0.619,Kishore Kumar,0.86,188349,0.458,FALSE,1f5ymj,0.117,0,0.209,-2.59,1,Main Rahoon Ya Na Rahoon,95,0.094,115.06
0.77,2016,0.26,Lata Mangeshkar,0.797,243641,0.803,FALSE,fxok60,0.092,3,0.128,-9.59,0,Tum Hi Ho,68,0.077,96.42
0.42,2020,0.468,Badshah,0.508,247207,0.471,FALSE,vszczw,0.024,7,0.244,-2.01,1,Channa Mereya,95,0.093,75.14
0.87,2015,0.582,Billie Eilish,0.697,266051,0.621,TRUE,eqvnj8,0.025,3,0.198,-7.98,0,Believer,68,0.047,129.46
0.46,2013,0.664,Dhvani Bhanushali,0.62,239562,0.743,FALSE,ehnj11,0.024,4,0.272,-8.32,1,Dilbar,62,0.038,126.8
0.92,2021,0.109,Dua Lipa,0.409,224705,0.743,FALSE,fdmax0,0.144,10,0.142,-9.03,1,Viva La Vida,99,0.071,118.56
0.3,2014,0.667,Lata Mangeshkar,0.798,264744,0.808,FALSE,m8fwg3,0.054,1,0.152,-4.4,1,Tujhe Kitna Chahne Lage,88,0.086,101.35
0.68,2013,0.66,Taylor Swift,0.724,190439,0.802,TRUE,fnprjq,0.073,7,0.185,-6.57,1,Anti-Hero,88,0.099,85.29
0.14,2025,0.425,Dhvani Bhanushali,0.414,256556,0.572,TRUE,o0iv2a,0.049,2,0.206,-2.09,0,Kala Chashma,90,0.087,88.73
0.42,2021,0.208,Sunidhi Chauhan,0.85,289915,0.811,FALSE,kedb1d,0.061,2,0.105,-9.32,0,Main Rahoon Ya Na Rahoon,66,0.075,114.92
0.61,2013,0.559,Atif Aslam,0.584,183383,0.476,FALSE,vpx30r,0.05,7,0.189,-3.99,1,Vaaste,97,0.054,107.29
0.78,2020,0.15,Adele,0.714,260198,0.695,FALSE,fbhdvn,0.123,4,0.121,-3.08,0,Thinking Out Loud,80,0.072,107.24
0.34,2019,0.42,Armaan Malik,0.732,266987,0.81,FALSE,wm7b4y,0.04,5,0.233,-2.08,1,DJ Waley Babu,74,0.087,125.06
0.6,2019,0.297,Adele,0.466,290594,0.85,FALSE,9bd2p2,0.1,1,0.106,-4,1,Uptown Funk,79,0.045,87.36
0.31,2019,0.286,Armaan Malik,0.8,274916,0.757,FALSE,c5z7c3,0.1,11,0.112,-3.6,1,Tujhe Kitna Chahne Lage,56,0.028,120.8
0.1,2025,0.595,Neha Kakkar,0.443,284935,0.656,FALSE,dbuj3i,0.005,2,0.102,-4.31,1,Bekhayali,63,0.072,76.1
0.55,2016,0.718,Imagine Dragons,0.579,222410,0.767,FALSE,8gzj9j,0.063,4,0.293,-3.3,1,Hello,67,0.085,91.22
0.14,2014,0.099,Neha Kakkar,0.807,261646,0.825,FALSE,9xcdeq,0.104,0,0.188,-9.5,1,Tera Ban Jaunga,77,0.055,100.99
0.81,2015,0.241,Sunidhi Chauhan,0.632,199896,0.572,FALSE,bsoeku,0.125,6,0.082,-5.86,1,Bekhayali,73,0.088,116.12
0.76,2020,0.168,Armaan Malik,0.853,227662,0.418,FALSE,nojksq,0.14,4,0.082,-9.16,0,Channa Mereya,59,0.021,99.36
0.83,2022,0.478,Adele,0.732,187114,0.68,FALSE,r0tyc4,0.139,5,0.097,-2.97,1,Can't Feel My Face,74,0.022,88.22
0.86,2013,0.571,Sunidhi Chauhan,0.889,271062,0.415,FALSE,e007cv,0.019,10,0.202,-8.6,0,Main Rahoon Ya Na Rahoon,62,0.07,72.27
0.14,2020,0.392,Armaan Malik,0.701,280206,0.541,FALSE,fktodd,0.035,10,0.281,-5.53,0,Dilbar,74,0.07,134.7
0.22,2014,0.552,Sunidhi Chauhan,0.772,210147,0.414,TRUE,nrdavk,0.129,10,0.08,-4.36,0,Tujhe Kitna Chahne Lage,92,0.028,71.05
0.17,2015,0.528,Ed Sheeran,0.612,212436,0.416,FALSE,xtfa5u,0.017,2,0.283,-7.92,0,Uptown Funk,89,0.054,137.04
0.74,2022,0.553,Bruno Mars,0.872,202392,0.51,FALSE,1nn35k,0.038,3,0.169,-2.8,0,Viva La Vida,82,0.024,120.95
0.26,2025,0.196,Arijit Singh,0.554,180473,0.682,FALSE,sndlgd,0.07,3,0.161,-9.34,0,Kala Chashma,82,0.062,134.65
0.14,2024,0.687,Maroon 5,0.496,207701,0.452,FALSE,4afket,0.081,3,0.082,-9.97,1,Can't Feel My Face,71,0.048,79.13
0.13,2023,0.701,Ed Sheeran,0.54,267917,0.614,FALSE,o9kegm,0.064,1,0.161,-5.2,1,Can't Feel My Face,97,0.021,113.69
0.5,2019,0.267,Dua Lipa,0.85,190870,0.858,FALSE,typlk9,0.066,0,0.276,-2.29,0,Believer,61,0.049,91.18
0.45,2019,0.661,Adele,0.876,223122,0.575,FALSE,lc3eb3,0.126,0,0.099,-8.4,0,Anti-Hero,75,0.033,91.06
0.6,2024,0.113,Sunidhi Chauhan,0.676,186101,0.885,FALSE,7mch9g,0.01,3,0.245,-9.08,1,Channa Mereya,67,0.05,100.71
0.62,2015,0.759,Badshah,0.496,219987,0.734,TRUE,1tceyd,0.008,4,0.21,-8.74,0,Vaaste,69,0.086,115.78
0.7,2019,0.351,Billie Eilish,0.432,272772,0.767,FALSE,v58jrv,0.055,11,0.207,-3.68,1,Levitating,60,0.048,92.51
0.46,2012,0.063,Sunidhi Chauhan,0.571,271217,0.727,FALSE,cqsuvr,0.022,5,0.088,-5.14,0,Kala Chashma,90,0.092,126.62
0.51,2020,0.555,The Weeknd,0.413,216127,0.412,FALSE,j82jpk,0.007,9,0.163,-3.48,0,Uptown Funk,99,0.025,118.27
0.34,2015,0.732,Armaan Malik,0.668,266233,0.833,FALSE,in2eez,0.112,3,0.119,-8.79,0,Tum Hi Ho,72,0.033,126.15
0.94,2014,0.74,Adele,0.707,224914,0.818,FALSE,rxrdf9,0.039,8,0.188,-9.62,0,Viva La Vida,58,0.027,139.83
0.15,2021,0.215,Adele,0.882,187353,0.686,FALSE,qh4g7q,0.082,5,0.088,-4.68,1,Viva La Vida,86,0.033,115.84
0.41,2014,0.584,Dhvani Bhanushali,0.862,181633,0.63,FALSE,4y406o,0.124,11,0.053,-6.07,0,Tujhe Kitna Chahne Lage,57,0.034,135.5
0.87,2025,0.344,Taylor Swift,0.786,190864,0.769,FALSE,adp0vb,0.112,5,0.275,-2.54,1,Anti-Hero,61,0.057,133.51
0.25,2012,0.65,The Weeknd,0.438,261839,0.453,TRUE,5a49r7,0.141,0,0.237,-3.55,0,Viva La Vida,60,0.085,125.68
0.67,2024,0.18,Kishore Kumar,0.48,199948,0.791,FALSE,yjd82m,0.051,10,0.172,-2.68,1,Channa Mereya,74,0.071,73.02
0.23,2024,0.085,Neha Kakkar,0.788,251524,0.553,TRUE,iq4t1c,0.028,6,0.149,-5.11,0,DJ Waley Babu,61,0.077,88.14
0.58,2017,0.566,Dhvani Bhanushali,0.765,274449,0.807,FALSE,2anju0,0.134,4,0.294,-2.92,0,DJ Waley Babu,77,0.069,80.34
0.28,2025,0.527,Maroon 5,0.572,289800,0.777,FALSE,vilpir,0.138,2,0.103,-6.35,1,Bad Guy,74,0.097,121.18
0.2,2020,0.633,Dua Lipa,0.531,204033,0.474,FALSE,6rj569,0.042,0,0.216,-9.49,0,Girls Like You,72,0.043,84.7
0.51,2025,0.752,Dhvani Bhanushali,0.899,228650,0.654,FALSE,jkibuk,0.007,0,0.059,-3.14,1,Vaaste,64,0.021,98.92
0.4,2015,0.145,Billie Eilish,0.776,242773,0.666,FALSE,5at2i8,0.04,10,0.225,-8.15,0,Bad Guy,60,0.095,96.6
0.36,2017,0.79,Badshah,0.455,208509,0.888,FALSE,kw1gdb,0.141,10,0.132,-2.44,0,Tera Ban Jaunga,99,0.047,70.42
0.65,2021,0.491,Neha Kakkar,0.476,208867,0.896,FALSE,gbff3k,0.022,5,0.271,-5.06,1,Vaaste,99,0.088,112.73
0.1,2020,0.188,Badshah,0.793,269559,0.636,FALSE,i7w7j4,0.121,2,0.106,-4.13,1,Main Rahoon Ya Na Rahoon,83,0.094,73.21
0.2,2022,0.684,Adele,0.678,250666,0.812,FALSE,4jbgdf,0.135,11,0.203,-6.27,1,Viva La Vida,65,0.042,126
0.77,2024,0.483,Sunidhi Chauhan,0.618,210582,0.896,FALSE,j6zgxh,0.09,3,0.051,-7.44,0,Kala Chashma,60,0.077,92.3
0.22,2020,0.187,Billie Eilish,0.674,191179,0.444,TRUE,ucr2tf,0.064,9,0.271,-9.79,1,Thinking Out Loud,98,0.093,115.9
0.41,2021,0.695,Shreya Ghoshal,0.791,272745,0.586,FALSE,hsuwkt,0.049,2,0.223,-9.55,1,Channa Mereya,62,0.083,75.44
0.52,2023,0.769,Neha Kakkar,0.759,291407,0.73,FALSE,y7vqnd,0.127,3,0.101,-6.3,1,Main Rahoon Ya Na Rahoon,83,0.057,73.95
0.77,2024,0.743,Adele,0.663,289457,0.766,FALSE,8hzv1l,0.104,5,0.082,-8.28,0,Viva La Vida,92,0.027,71.8
0.21,2025,0.189,Dua Lipa,0.586,218921,0.896,FALSE,obgx8x,0.034,8,0.245,-3.28,1,Anti-Hero,51,0.093,116.44
0.68,2022,0.578,Dua Lipa,0.61,203399,0.441,FALSE,qm94t7,0.057,6,0.287,-4.77,0,Uptown Funk,97,0.054,135.61
0.86,2016,0.448,Dhvani Bhanushali,0.498,283418,0.883,FALSE,oapotr,0.062,0,0.152,-2.05,0,DJ Waley Babu,70,0.087,80.37
0.57,2025,0.599,Billie Eilish,0.46,248373,0.473,FALSE,jp6fi9,0.017,2,0.143,-2.36,1,Bad Guy,94,0.077,96.51
0.12,2013,0.634,Sunidhi Chauhan,0.87,215429,0.522,FALSE,rq2ojo,0.119,5,0.287,-9.48,1,Tujhe Kitna Chahne Lage,68,0.093,85.4
0.49,2019,0.634,Kishore Kumar,0.771,200852,0.536,FALSE,uqa38t,0.07,1,0.148,-4.61,1,Main Rahoon Ya Na Rahoon,94,0.051,92.07
0.84,2016,0.096,Dhvani Bhanushali,0.474,191937,0.658,FALSE,q39tbm,0.028,1,0.135,-9.45,0,Dilbar,66,0.028,114.03
0.82,2016,0.325,Armaan Malik,0.716,276784,0.603,FALSE,cik8mr,0.011,5,0.296,-7.24,0,Channa Mereya,91,0.05,102.17
0.63,2016,0.292,Ed Sheeran,0.404,273875,0.6,FALSE,ga54w1,0.037,1,0.094,-9.47,0,Girls Like You,69,0.063,91.13
0.54,2022,0.398,Kishore Kumar,0.414,211873,0.894,FALSE,ql0gey,0.024,4,0.245,-8.06,1,Vaaste,83,0.041,104.78
0.58,2022,0.496,Sunidhi Chauhan,0.782,253689,0.734,FALSE,x6rvs3,0.066,5,0.215,-8.64,1,Tera Ban Jaunga,95,0.027,80.9
0.77,2015,0.209,Armaan Malik,0.632,186602,0.679,FALSE,99l0kv,0.042,1,0.203,-9.95,0,Tujhe Kitna Chahne Lage,94,0.095,108.22
0.26,2019,0.618,Maroon 5,0.528,236151,0.637,FALSE,ox3jop,0.074,4,0.205,-5.33,0,Viva La Vida,58,0.036,94.77
0.73,2022,0.192,Taylor Swift,0.708,225670,0.592,TRUE,vbhb69,0.113,1,0.078,-3.47,0,Believer,72,0.061,131.18
